olympic_id,year,season,host_city,host_nation,country,olympic_medals,olympic_medals_score,host_advantage
1,1896,Summer,Athens,GRC,AUS,2,6,FALSE
1,1896,Summer,Athens,GRC,AUT,5,10,FALSE
1,1896,Summer,Athens,GRC,DEN,6,10,FALSE
1,1896,Summer,Athens,GRC,DEU,14,91,FALSE
1,1896,Summer,Athens,GRC,FRA,11,25,FALSE
1,1896,Summer,Athens,GRC,GBR,7,14,FALSE
1,1896,Summer,Athens,GRC,GRE,45,93,FALSE
1,1896,Summer,Athens,GRC,HUN,7,12,FALSE
1,1896,Summer,Athens,GRC,INT,3,12,FALSE
1,1896,Summer,Athens,GRC,SUI,3,7,FALSE
1,1896,Summer,Athens,GRC,USA,19,49,FALSE
10,1932,Summer,Los Angeles,USA,ARG,4,11,FALSE
10,1932,Summer,Los Angeles,USA,AUS,5,12,FALSE
10,1932,Summer,Los Angeles,USA,AUT,5,8,FALSE
10,1932,Summer,Los Angeles,USA,BEL,1,1,FALSE
10,1932,Summer,Los Angeles,USA,BIN,1,45,FALSE
10,1932,Summer,Los Angeles,USA,CAN,16,56,FALSE
10,1932,Summer,Los Angeles,USA,CZE,6,11,FALSE
10,1932,Summer,Los Angeles,USA,DEN,8,18,FALSE
10,1932,Summer,Los Angeles,USA,ESP,1,1,FALSE
10,1932,Summer,Los Angeles,USA,FIN,25,46,FALSE
10,1932,Summer,Los Angeles,USA,FRA,20,100,FALSE
10,1932,Summer,Los Angeles,USA,GBR,17,65,FALSE
10,1932,Summer,Los Angeles,USA,GER,23,89,FALSE
10,1932,Summer,Los Angeles,USA,HUN,16,78,FALSE
10,1932,Summer,Los Angeles,USA,IRL,2,6,FALSE
10,1932,Summer,Los Angeles,USA,JPN,18,68,FALSE
10,1932,Summer,Los Angeles,USA,KIT,36,152,FALSE
10,1932,Summer,Los Angeles,USA,LAT,1,2,FALSE
10,1932,Summer,Los Angeles,USA,MEX,2,4,FALSE
10,1932,Summer,Los Angeles,USA,NED,8,27,FALSE
10,1932,Summer,Los Angeles,USA,NZL,1,4,FALSE
10,1932,Summer,Los Angeles,USA,PHI,3,3,FALSE
10,1932,Summer,Los Angeles,USA,POL,9,32,FALSE
10,1932,Summer,Los Angeles,USA,SAF,5,9,FALSE
10,1932,Summer,Los Angeles,USA,SUI,1,2,FALSE
10,1932,Summer,Los Angeles,USA,SWE,24,65,FALSE
10,1932,Summer,Los Angeles,USA,URU,1,1,FALSE
10,1932,Summer,Los Angeles,USA,USA,110,388,TRUE
11,1936,Summer,Berlin,GER,ARG,7,23,FALSE
11,1936,Summer,Berlin,GER,AUS,1,1,FALSE
11,1936,Summer,Berlin,GER,AUT,18,110,FALSE
11,1936,Summer,Berlin,GER,BEL,3,13,FALSE
11,1936,Summer,Berlin,GER,BIN,1,57,FALSE
11,1936,Summer,Berlin,GER,CAN,9,36,FALSE
11,1936,Summer,Berlin,GER,CZE,9,40,FALSE
11,1936,Summer,Berlin,GER,DEN,5,9,FALSE
11,1936,Summer,Berlin,GER,EGY,5,10,FALSE
11,1936,Summer,Berlin,GER,EST,7,13,FALSE
11,1936,Summer,Berlin,GER,FIN,20,47,FALSE
11,1936,Summer,Berlin,GER,FRA,18,80,FALSE
11,1936,Summer,Berlin,GER,GBR,14,76,FALSE
11,1936,Summer,Berlin,GER,GER,99,470,TRUE
11,1936,Summer,Berlin,GER,HUN,16,92,FALSE
11,1936,Summer,Berlin,GER,JPN,20,45,FALSE
11,1936,Summer,Berlin,GER,KIT,27,184,FALSE
11,1936,Summer,Berlin,GER,LAT,2,3,FALSE
11,1936,Summer,Berlin,GER,MEX,3,16,FALSE
11,1936,Summer,Berlin,GER,NED,17,62,FALSE
11,1936,Summer,Berlin,GER,NOR,6,42,FALSE
11,1936,Summer,Berlin,GER,NZL,1,3,FALSE
11,1936,Summer,Berlin,GER,PHI,1,1,FALSE
11,1936,Summer,Berlin,GER,POL,9,18,FALSE
11,1936,Summer,Berlin,GER,POR,1,3,FALSE
11,1936,Summer,Berlin,GER,ROM,1,2,FALSE
11,1936,Summer,Berlin,GER,SAF,1,2,FALSE
11,1936,Summer,Berlin,GER,SUI,18,78,FALSE
11,1936,Summer,Berlin,GER,SWE,21,60,FALSE
11,1936,Summer,Berlin,GER,TUR,2,4,FALSE
11,1936,Summer,Berlin,GER,USA,57,222,FALSE
11,1936,Summer,Berlin,GER,YUG,1,2,FALSE
12,1948,Summer,London,GBR,ARG,7,24,FALSE
12,1948,Summer,London,GBR,AUS,14,30,FALSE
12,1948,Summer,London,GBR,AUT,8,14,FALSE
12,1948,Summer,London,GBR,BEL,7,24,FALSE
12,1948,Summer,London,GBR,BRA,1,10,FALSE
12,1948,Summer,London,GBR,CAN,4,9,FALSE
12,1948,Summer,London,GBR,CUB,1,4,FALSE
12,1948,Summer,London,GBR,CZE,11,51,FALSE
12,1948,Summer,London,GBR,DEN,22,80,FALSE
12,1948,Summer,London,GBR,EGY,5,11,FALSE
12,1948,Summer,London,GBR,ESP,1,6,FALSE
12,1948,Summer,London,GBR,FIN,22,69,FALSE
12,1948,Summer,London,GBR,FRA,32,145,FALSE
12,1948,Summer,London,GBR,GBR,26,113,TRUE
12,1948,Summer,London,GBR,HUN,27,111,FALSE
12,1948,Summer,London,GBR,IND,2,62,FALSE
12,1948,Summer,London,GBR,IRI,1,1,FALSE
12,1948,Summer,London,GBR,IRL,1,1,FALSE
12,1948,Summer,London,GBR,ITA,31,141,FALSE
12,1948,Summer,London,GBR,JAM,3,7,FALSE
12,1948,Summer,London,GBR,KOR,2,2,FALSE
12,1948,Summer,London,GBR,MEX,5,18,FALSE
12,1948,Summer,London,GBR,NED,16,60,FALSE
12,1948,Summer,London,GBR,NOR,7,28,FALSE
12,1948,Summer,London,GBR,PAN,2,2,FALSE
12,1948,Summer,London,GBR,PER,1,3,FALSE
12,1948,Summer,London,GBR,POL,2,4,FALSE
12,1948,Summer,London,GBR,POR,2,7,FALSE
12,1948,Summer,London,GBR,PUR,1,1,FALSE
12,1948,Summer,London,GBR,SAF,6,12,FALSE
12,1948,Summer,London,GBR,SRI,1,2,FALSE
12,1948,Summer,London,GBR,SUI,22,68,FALSE
12,1948,Summer,London,GBR,SWE,46,150,FALSE
12,1948,Summer,London,GBR,TRI,1,2,FALSE
12,1948,Summer,London,GBR,TUR,12,28,FALSE
12,1948,Summer,London,GBR,URU,2,4,FALSE
12,1948,Summer,London,GBR,USA,84,344,FALSE
12,1948,Summer,London,GBR,YUG,2,32,FALSE
13,1952,Summer,Helsinki,FIN,ARG,5,12,FALSE
13,1952,Summer,Helsinki,FIN,AUS,11,36,FALSE
13,1952,Summer,Helsinki,FIN,AUT,2,4,FALSE
13,1952,Summer,Helsinki,FIN,BEL,4,18,FALSE
13,1952,Summer,Helsinki,FIN,BRA,3,5,FALSE
13,1952,Summer,Helsinki,FIN,BUL,1,1,FALSE
13,1952,Summer,Helsinki,FIN,CAN,3,9,FALSE
13,1952,Summer,Helsinki,FIN,CHI,2,8,FALSE
13,1952,Summer,Helsinki,FIN,CZE,12,50,FALSE
13,1952,Summer,Helsinki,FIN,DEN,6,16,FALSE
13,1952,Summer,Helsinki,FIN,EGY,1,1,FALSE
13,1952,Summer,Helsinki,FIN,ESP,1,2,FALSE
13,1952,Summer,Helsinki,FIN,FIN,22,59,TRUE
13,1952,Summer,Helsinki,FIN,FRA,18,76,FALSE
13,1952,Summer,Helsinki,FIN,GBR,11,39,FALSE
13,1952,Summer,Helsinki,FIN,GER,24,54,FALSE
13,1952,Summer,Helsinki,FIN,HUN,42,222,FALSE
13,1952,Summer,Helsinki,FIN,IND,2,46,FALSE
13,1952,Summer,Helsinki,FIN,IRI,7,10,FALSE
13,1952,Summer,Helsinki,FIN,IRL,1,2,FALSE
13,1952,Summer,Helsinki,FIN,ITA,21,108,FALSE
13,1952,Summer,Helsinki,FIN,JAM,5,21,FALSE
13,1952,Summer,Helsinki,FIN,JPN,8,23,FALSE
13,1952,Summer,Helsinki,FIN,KOR,2,2,FALSE
13,1952,Summer,Helsinki,FIN,LIB,2,3,FALSE
13,1952,Summer,Helsinki,FIN,LUX,1,3,FALSE
13,1952,Summer,Helsinki,FIN,MEX,1,2,FALSE
13,1952,Summer,Helsinki,FIN,NED,5,36,FALSE
13,1952,Summer,Helsinki,FIN,NOR,5,31,FALSE
13,1952,Summer,Helsinki,FIN,NZL,3,5,FALSE
13,1952,Summer,Helsinki,FIN,POL,4,8,FALSE
13,1952,Summer,Helsinki,FIN,POR,1,2,FALSE
13,1952,Summer,Helsinki,FIN,ROM,4,7,FALSE
13,1952,Summer,Helsinki,FIN,SAF,10,26,FALSE
13,1952,Summer,Helsinki,FIN,SUI,14,56,FALSE
13,1952,Summer,Helsinki,FIN,SWE,35,140,FALSE
13,1952,Summer,Helsinki,FIN,TRI,2,2,FALSE
13,1952,Summer,Helsinki,FIN,TUR,3,7,FALSE
13,1952,Summer,Helsinki,FIN,URS,69,251,FALSE
13,1952,Summer,Helsinki,FIN,URU,2,14,FALSE
13,1952,Summer,Helsinki,FIN,USA,74,308,FALSE
13,1952,Summer,Helsinki,FIN,VEN,1,1,FALSE
13,1952,Summer,Helsinki,FIN,YUG,3,52,FALSE
14,1956,Summer,Melbourne,AUS,ARG,2,3,FALSE
14,1956,Summer,Melbourne,AUS,AUS,35,119,TRUE
14,1956,Summer,Melbourne,AUS,AUT,2,4,FALSE
14,1956,Summer,Melbourne,AUS,BAH,1,2,FALSE
14,1956,Summer,Melbourne,AUS,BEL,2,4,FALSE
14,1956,Summer,Melbourne,AUS,BRA,1,3,FALSE
14,1956,Summer,Melbourne,AUS,BUL,5,23,FALSE
14,1956,Summer,Melbourne,AUS,CAN,6,38,FALSE
14,1956,Summer,Melbourne,AUS,CHI,4,6,FALSE
14,1956,Summer,Melbourne,AUS,CZE,6,14,FALSE
14,1956,Summer,Melbourne,AUS,DEN,4,12,FALSE
14,1956,Summer,Melbourne,AUS,FIN,15,33,FALSE
14,1956,Summer,Melbourne,AUS,FRA,14,57,FALSE
14,1956,Summer,Melbourne,AUS,GBR,24,76,FALSE
14,1956,Summer,Melbourne,AUS,GER,26,89,FALSE
14,1956,Summer,Melbourne,AUS,GRE,1,1,FALSE
14,1956,Summer,Melbourne,AUS,HUN,26,144,FALSE
14,1956,Summer,Melbourne,AUS,IND,1,51,FALSE
14,1956,Summer,Melbourne,AUS,IRI,5,11,FALSE
14,1956,Summer,Melbourne,AUS,IRL,5,8,FALSE
14,1956,Summer,Melbourne,AUS,ISL,1,2,FALSE
14,1956,Summer,Melbourne,AUS,ITA,24,107,FALSE
14,1956,Summer,Melbourne,AUS,JPN,17,47,FALSE
14,1956,Summer,Melbourne,AUS,KOR,2,3,FALSE
14,1956,Summer,Melbourne,AUS,MEX,2,4,FALSE
14,1956,Summer,Melbourne,AUS,NOR,3,5,FALSE
14,1956,Summer,Melbourne,AUS,NZL,2,9,FALSE
14,1956,Summer,Melbourne,AUS,PAK,1,28,FALSE
14,1956,Summer,Melbourne,AUS,POL,8,30,FALSE
14,1956,Summer,Melbourne,AUS,ROM,13,34,FALSE
14,1956,Summer,Melbourne,AUS,SAF,4,7,FALSE
14,1956,Summer,Melbourne,AUS,SUI,1,3,FALSE
14,1956,Summer,Melbourne,AUS,SWE,19,76,FALSE
14,1956,Summer,Melbourne,AUS,TUR,7,15,FALSE
14,1956,Summer,Melbourne,AUS,URS,97,351,FALSE
14,1956,Summer,Melbourne,AUS,URU,1,12,FALSE
14,1956,Summer,Melbourne,AUS,USA,72,277,FALSE
14,1956,Summer,Melbourne,AUS,YUG,3,46,FALSE
15,1960,Summer,Rome,ITA,ARG,2,7,FALSE
15,1960,Summer,Rome,ITA,AUS,22,73,FALSE
15,1960,Summer,Rome,ITA,AUT,2,7,FALSE
15,1960,Summer,Rome,ITA,BEL,4,6,FALSE
15,1960,Summer,Rome,ITA,BRA,2,13,FALSE
15,1960,Summer,Rome,ITA,BUL,7,12,FALSE
15,1960,Summer,Rome,ITA,BWI,2,5,FALSE
15,1960,Summer,Rome,ITA,CAN,1,18,FALSE
15,1960,Summer,Rome,ITA,CZE,8,37,FALSE
15,1960,Summer,Rome,ITA,DEN,6,44,FALSE
15,1960,Summer,Rome,ITA,EGY,2,3,FALSE
15,1960,Summer,Rome,ITA,ESP,1,14,FALSE
15,1960,Summer,Rome,ITA,ETH,1,3,FALSE
15,1960,Summer,Rome,ITA,FIN,5,9,FALSE
15,1960,Summer,Rome,ITA,FRA,5,17,FALSE
15,1960,Summer,Rome,ITA,GBR,20,43,FALSE
15,1960,Summer,Rome,ITA,GER,42,190,FALSE
15,1960,Summer,Rome,ITA,GHA,1,2,FALSE
15,1960,Summer,Rome,ITA,GRE,1,9,FALSE
15,1960,Summer,Rome,ITA,HUN,21,108,FALSE
15,1960,Summer,Rome,ITA,IND,1,26,FALSE
15,1960,Summer,Rome,ITA,IRI,4,5,FALSE
15,1960,Summer,Rome,ITA,IRQ,1,1,FALSE
15,1960,Summer,Rome,ITA,ITA,36,178,TRUE
15,1960,Summer,Rome,ITA,JPN,18,57,FALSE
15,1960,Summer,Rome,ITA,MAR,1,2,FALSE
15,1960,Summer,Rome,ITA,MEX,1,1,FALSE
15,1960,Summer,Rome,ITA,NED,3,4,FALSE
15,1960,Summer,Rome,ITA,NOR,1,6,FALSE
15,1960,Summer,Rome,ITA,NZL,3,7,FALSE
15,1960,Summer,Rome,ITA,PAK,2,43,FALSE
15,1960,Summer,Rome,ITA,POL,21,49,FALSE
15,1960,Summer,Rome,ITA,POR,1,4,FALSE
15,1960,Summer,Rome,ITA,ROM,10,22,FALSE
15,1960,Summer,Rome,ITA,SAF,3,4,FALSE
15,1960,Summer,Rome,ITA,SIN,1,2,FALSE
15,1960,Summer,Rome,ITA,SUI,6,16,FALSE
15,1960,Summer,Rome,ITA,SWE,6,13,FALSE
15,1960,Summer,Rome,ITA,TPE,1,2,FALSE
15,1960,Summer,Rome,ITA,TUR,9,25,FALSE
15,1960,Summer,Rome,ITA,URS,103,354,FALSE
15,1960,Summer,Rome,ITA,USA,71,271,FALSE
15,1960,Summer,Rome,ITA,VEN,1,1,FALSE
15,1960,Summer,Rome,ITA,YUG,2,50,FALSE
16,1964,Summer,Tokyo,JPN,ARG,1,2,FALSE
16,1964,Summer,Tokyo,JPN,AUS,18,63,FALSE
16,1964,Summer,Tokyo,JPN,BAH,1,6,FALSE
16,1964,Summer,Tokyo,JPN,BEL,3,7,FALSE
16,1964,Summer,Tokyo,JPN,BRA,1,12,FALSE
16,1964,Summer,Tokyo,JPN,BUL,10,21,FALSE
16,1964,Summer,Tokyo,JPN,CAN,4,11,FALSE
16,1964,Summer,Tokyo,JPN,CUB,1,2,FALSE
16,1964,Summer,Tokyo,JPN,CZE,14,103,FALSE
16,1964,Summer,Tokyo,JPN,DEN,6,27,FALSE
16,1964,Summer,Tokyo,JPN,ETH,1,3,FALSE
16,1964,Summer,Tokyo,JPN,FIN,5,11,FALSE
16,1964,Summer,Tokyo,JPN,FRA,15,46,FALSE
16,1964,Summer,Tokyo,JPN,GBR,18,57,FALSE
16,1964,Summer,Tokyo,JPN,GER,50,203,FALSE
16,1964,Summer,Tokyo,JPN,GHA,1,1,FALSE
16,1964,Summer,Tokyo,JPN,HUN,22,147,FALSE
16,1964,Summer,Tokyo,JPN,IND,1,48,FALSE
16,1964,Summer,Tokyo,JPN,IRI,2,2,FALSE
16,1964,Summer,Tokyo,JPN,IRL,1,1,FALSE
16,1964,Summer,Tokyo,JPN,ITA,27,104,FALSE
16,1964,Summer,Tokyo,JPN,JPN,29,133,TRUE
16,1964,Summer,Tokyo,JPN,KEN,1,1,FALSE
16,1964,Summer,Tokyo,JPN,KOR,3,5,FALSE
16,1964,Summer,Tokyo,JPN,MEX,1,1,FALSE
16,1964,Summer,Tokyo,JPN,NED,10,49,FALSE
16,1964,Summer,Tokyo,JPN,NGR,1,1,FALSE
16,1964,Summer,Tokyo,JPN,NZL,5,14,FALSE
16,1964,Summer,Tokyo,JPN,PAK,1,32,FALSE
16,1964,Summer,Tokyo,JPN,PHI,1,2,FALSE
16,1964,Summer,Tokyo,JPN,POL,22,79,FALSE
16,1964,Summer,Tokyo,JPN,ROM,12,24,FALSE
16,1964,Summer,Tokyo,JPN,SUI,4,12,FALSE
16,1964,Summer,Tokyo,JPN,SWE,8,25,FALSE
16,1964,Summer,Tokyo,JPN,TRI,3,7,FALSE
16,1964,Summer,Tokyo,JPN,TUN,2,3,FALSE
16,1964,Summer,Tokyo,JPN,TUR,6,13,FALSE
16,1964,Summer,Tokyo,JPN,URS,92,359,FALSE
16,1964,Summer,Tokyo,JPN,URU,1,1,FALSE
16,1964,Summer,Tokyo,JPN,USA,90,341,FALSE
16,1964,Summer,Tokyo,JPN,YUG,5,30,FALSE
17,1968,Summer,MEX,MEX,ARG,2,2,FALSE
17,1968,Summer,MEX,MEX,AUS,17,94,FALSE
17,1968,Summer,MEX,MEX,AUT,4,7,FALSE
17,1968,Summer,MEX,MEX,BEL,2,4,FALSE
17,1968,Summer,MEX,MEX,BRA,3,5,FALSE
17,1968,Summer,MEX,MEX,BUL,9,51,FALSE
17,1968,Summer,MEX,MEX,CAN,5,19,FALSE
17,1968,Summer,MEX,MEX,CMR,1,2,FALSE
17,1968,Summer,MEX,MEX,CUB,4,20,FALSE
17,1968,Summer,MEX,MEX,CZE,13,50,FALSE
17,1968,Summer,MEX,MEX,DEN,8,30,FALSE
17,1968,Summer,MEX,MEX,ETH,2,5,FALSE
17,1968,Summer,MEX,MEX,FIN,4,8,FALSE
17,1968,Summer,MEX,MEX,FRA,15,56,FALSE
17,1968,Summer,MEX,MEX,FRG,26,96,FALSE
17,1968,Summer,MEX,MEX,GBR,13,42,FALSE
17,1968,Summer,MEX,MEX,GDR,25,96,FALSE
17,1968,Summer,MEX,MEX,GRE,1,1,FALSE
17,1968,Summer,MEX,MEX,HUN,32,165,FALSE
17,1968,Summer,MEX,MEX,IND,1,16,FALSE
17,1968,Summer,MEX,MEX,IRI,5,10,FALSE
17,1968,Summer,MEX,MEX,ITA,15,49,FALSE
17,1968,Summer,MEX,MEX,JAM,1,2,FALSE
17,1968,Summer,MEX,MEX,JPN,25,120,FALSE
17,1968,Summer,MEX,MEX,KEN,9,25,FALSE
17,1968,Summer,MEX,MEX,KOR,2,3,FALSE
17,1968,Summer,MEX,MEX,MEX,9,18,TRUE
17,1968,Summer,MEX,MEX,MGL,4,5,FALSE
17,1968,Summer,MEX,MEX,NED,7,33,FALSE
17,1968,Summer,MEX,MEX,NOR,2,16,FALSE
17,1968,Summer,MEX,MEX,NZL,3,17,FALSE
17,1968,Summer,MEX,MEX,PAK,1,39,FALSE
17,1968,Summer,MEX,MEX,POL,18,50,FALSE
17,1968,Summer,MEX,MEX,ROM,15,41,FALSE
17,1968,Summer,MEX,MEX,SUI,5,16,FALSE
17,1968,Summer,MEX,MEX,SWE,4,21,FALSE
17,1968,Summer,MEX,MEX,TPE,1,1,FALSE
17,1968,Summer,MEX,MEX,TUN,2,4,FALSE
17,1968,Summer,MEX,MEX,TUR,2,6,FALSE
17,1968,Summer,MEX,MEX,UGA,2,3,FALSE
17,1968,Summer,MEX,MEX,URS,90,378,FALSE
17,1968,Summer,MEX,MEX,USA,107,346,FALSE
17,1968,Summer,MEX,MEX,VEN,1,3,FALSE
17,1968,Summer,MEX,MEX,YUG,8,69,FALSE
18,1972,Summer,Munchen,GER,ARG,1,2,FALSE
18,1972,Summer,Munchen,GER,AUS,17,49,FALSE
18,1972,Summer,Munchen,GER,AUT,3,4,FALSE
18,1972,Summer,Munchen,GER,BEL,2,4,FALSE
18,1972,Summer,Munchen,GER,BRA,2,2,FALSE
18,1972,Summer,Munchen,GER,BUL,21,44,FALSE
18,1972,Summer,Munchen,GER,CAN,5,12,FALSE
18,1972,Summer,Munchen,GER,COL,3,4,FALSE
18,1972,Summer,Munchen,GER,CUB,8,29,FALSE
18,1972,Summer,Munchen,GER,CZE,8,54,FALSE
18,1972,Summer,Munchen,GER,DEN,1,3,FALSE
18,1972,Summer,Munchen,GER,ESP,1,1,FALSE
18,1972,Summer,Munchen,GER,ETH,2,2,FALSE
18,1972,Summer,Munchen,GER,FIN,8,17,FALSE
18,1972,Summer,Munchen,GER,FRA,13,32,FALSE
18,1972,Summer,Munchen,GER,FRG,40,199,FALSE
18,1972,Summer,Munchen,GER,GBR,17,53,FALSE
18,1972,Summer,Munchen,GER,GDR,66,270,FALSE
18,1972,Summer,Munchen,GER,GHA,1,1,FALSE
18,1972,Summer,Munchen,GER,GRE,2,4,FALSE
18,1972,Summer,Munchen,GER,HUN,34,147,FALSE
18,1972,Summer,Munchen,GER,IND,1,14,FALSE
18,1972,Summer,Munchen,GER,IRI,3,5,FALSE
18,1972,Summer,Munchen,GER,ITA,18,46,FALSE
18,1972,Summer,Munchen,GER,JAM,1,1,FALSE
18,1972,Summer,Munchen,GER,JPN,29,133,FALSE
18,1972,Summer,Munchen,GER,KEN,9,25,FALSE
18,1972,Summer,Munchen,GER,KOR,1,2,FALSE
18,1972,Summer,Munchen,GER,LIB,1,2,FALSE
18,1972,Summer,Munchen,GER,MEX,1,2,FALSE
18,1972,Summer,Munchen,GER,MGL,1,2,FALSE
18,1972,Summer,Munchen,GER,NED,5,13,FALSE
18,1972,Summer,Munchen,GER,NGR,1,1,FALSE
18,1972,Summer,Munchen,GER,NIG,1,1,FALSE
18,1972,Summer,Munchen,GER,NOR,4,14,FALSE
18,1972,Summer,Munchen,GER,NZL,3,36,FALSE
18,1972,Summer,Munchen,GER,PAK,1,30,FALSE
18,1972,Summer,Munchen,GER,POL,21,108,FALSE
18,1972,Summer,Munchen,GER,PRK,5,18,FALSE
18,1972,Summer,Munchen,GER,ROM,16,56,FALSE
18,1972,Summer,Munchen,GER,SUI,3,16,FALSE
18,1972,Summer,Munchen,GER,SWE,16,40,FALSE
18,1972,Summer,Munchen,GER,TUN,1,2,FALSE
18,1972,Summer,Munchen,GER,TUR,1,2,FALSE
18,1972,Summer,Munchen,GER,UGA,2,5,FALSE
18,1972,Summer,Munchen,GER,URS,99,474,FALSE
18,1972,Summer,Munchen,GER,USA,94,320,FALSE
18,1972,Summer,Munchen,GER,YUG,5,49,FALSE
19,1976,Summer,Montreal,CAN,AUS,5,38,FALSE
19,1976,Summer,Montreal,CAN,AUT,1,1,FALSE
19,1976,Summer,Montreal,CAN,BEL,6,12,FALSE
19,1976,Summer,Montreal,CAN,BER,1,1,FALSE
19,1976,Summer,Montreal,CAN,BRA,2,3,FALSE
19,1976,Summer,Montreal,CAN,BUL,22,66,FALSE
19,1976,Summer,Montreal,CAN,CAN,11,28,TRUE
19,1976,Summer,Montreal,CAN,CUB,13,40,FALSE
19,1976,Summer,Montreal,CAN,CZE,8,23,FALSE
19,1976,Summer,Montreal,CAN,DEN,3,14,FALSE
19,1976,Summer,Montreal,CAN,ESP,2,12,FALSE
19,1976,Summer,Montreal,CAN,FIN,6,16,FALSE
19,1976,Summer,Montreal,CAN,FRA,9,37,FALSE
19,1976,Summer,Montreal,CAN,FRG,39,143,FALSE
19,1976,Summer,Montreal,CAN,GBR,13,59,FALSE
19,1976,Summer,Montreal,CAN,GDR,90,441,FALSE
19,1976,Summer,Montreal,CAN,HUN,22,88,FALSE
19,1976,Summer,Montreal,CAN,IRI,2,3,FALSE
19,1976,Summer,Montreal,CAN,ITA,15,61,FALSE
19,1976,Summer,Montreal,CAN,JAM,2,5,FALSE
19,1976,Summer,Montreal,CAN,JPN,25,97,FALSE
19,1976,Summer,Montreal,CAN,KOR,6,20,FALSE
19,1976,Summer,Montreal,CAN,MEX,2,4,FALSE
19,1976,Summer,Montreal,CAN,MGL,1,2,FALSE
19,1976,Summer,Montreal,CAN,NED,5,17,FALSE
19,1976,Summer,Montreal,CAN,NOR,2,14,FALSE
19,1976,Summer,Montreal,CAN,NZL,4,56,FALSE
19,1976,Summer,Montreal,CAN,PAK,1,17,FALSE
19,1976,Summer,Montreal,CAN,POL,25,137,FALSE
19,1976,Summer,Montreal,CAN,POR,2,4,FALSE
19,1976,Summer,Montreal,CAN,PRK,2,5,FALSE
19,1976,Summer,Montreal,CAN,PUR,1,1,FALSE
19,1976,Summer,Montreal,CAN,ROM,27,90,FALSE
19,1976,Summer,Montreal,CAN,SUI,4,15,FALSE
19,1976,Summer,Montreal,CAN,SWE,5,29,FALSE
19,1976,Summer,Montreal,CAN,THA,1,1,FALSE
19,1976,Summer,Montreal,CAN,TRI,1,3,FALSE
19,1976,Summer,Montreal,CAN,URS,124,603,FALSE
19,1976,Summer,Montreal,CAN,USA,94,337,FALSE
19,1976,Summer,Montreal,CAN,VEN,1,2,FALSE
19,1976,Summer,Montreal,CAN,YUG,8,37,FALSE
2,1900,Summer,Paris,FRA,AUS,6,12,FALSE
2,1900,Summer,Paris,FRA,AUT,6,9,FALSE
2,1900,Summer,Paris,FRA,BEL,16,71,FALSE
2,1900,Summer,Paris,FRA,BIN,2,4,FALSE
2,1900,Summer,Paris,FRA,BOH,3,4,FALSE
2,1900,Summer,Paris,FRA,CAN,2,4,FALSE
2,1900,Summer,Paris,FRA,CUB,2,5,FALSE
2,1900,Summer,Paris,FRA,DEN,7,20,FALSE
2,1900,Summer,Paris,FRA,DEU,8,95,FALSE
2,1900,Summer,Paris,FRA,ESP,1,6,FALSE
2,1900,Summer,Paris,FRA,FRA,110,460,TRUE
2,1900,Summer,Paris,FRA,GBR,35,213,FALSE
2,1900,Summer,Paris,FRA,HUN,5,9,FALSE
2,1900,Summer,Paris,FRA,INT,5,35,FALSE
2,1900,Summer,Paris,FRA,KIT,4,10,FALSE
2,1900,Summer,Paris,FRA,MEX,1,4,FALSE
2,1900,Summer,Paris,FRA,NED,5,34,FALSE
2,1900,Summer,Paris,FRA,NOR,5,15,FALSE
2,1900,Summer,Paris,FRA,SUI,9,57,FALSE
2,1900,Summer,Paris,FRA,SWE,2,10,FALSE
2,1900,Summer,Paris,FRA,USA,48,124,FALSE
20,1980,Summer,Moscow,RUS,AUS,9,24,FALSE
20,1980,Summer,Moscow,RUS,AUT,4,10,FALSE
20,1980,Summer,Moscow,RUS,BEL,1,3,FALSE
20,1980,Summer,Moscow,RUS,BRA,4,17,FALSE
20,1980,Summer,Moscow,RUS,BUL,41,149,FALSE
20,1980,Summer,Moscow,RUS,CUB,19,43,FALSE
20,1980,Summer,Moscow,RUS,CZE,14,103,FALSE
20,1980,Summer,Moscow,RUS,DEN,5,18,FALSE
20,1980,Summer,Moscow,RUS,ESP,6,47,FALSE
20,1980,Summer,Moscow,RUS,ETH,4,8,FALSE
20,1980,Summer,Moscow,RUS,FIN,8,16,FALSE
20,1980,Summer,Moscow,RUS,FRA,14,70,FALSE
20,1980,Summer,Moscow,RUS,GBR,21,73,FALSE
20,1980,Summer,Moscow,RUS,GDR,126,571,FALSE
20,1980,Summer,Moscow,RUS,GRE,3,7,FALSE
20,1980,Summer,Moscow,RUS,GUY,1,1,FALSE
20,1980,Summer,Moscow,RUS,HUN,31,91,FALSE
20,1980,Summer,Moscow,RUS,IND,1,48,FALSE
20,1980,Summer,Moscow,RUS,IRL,2,5,FALSE
20,1980,Summer,Moscow,RUS,ITA,15,72,FALSE
20,1980,Summer,Moscow,RUS,JAM,3,3,FALSE
20,1980,Summer,Moscow,RUS,LIB,1,1,FALSE
20,1980,Summer,Moscow,RUS,MEX,4,11,FALSE
20,1980,Summer,Moscow,RUS,MGL,4,6,FALSE
20,1980,Summer,Moscow,RUS,NED,3,7,FALSE
20,1980,Summer,Moscow,RUS,POL,30,77,FALSE
20,1980,Summer,Moscow,RUS,PRK,5,8,FALSE
20,1980,Summer,Moscow,RUS,ROM,25,94,FALSE
