olympic_id,sport_key,event,athlete,country,result,medal
21,DIV,Platform Diving Men,Bruce Kimball,USA,643.50,SILVER
21,DIV,Platform Diving Men,Kongzheng Li,CHN,638.28,BRONZE
21,DIV,Springboard Diving Women,Sylvie Bernier,CAN,530.70,GOLD
21,DIV,Springboard Diving Women,Kelly McCormick,USA,527.46,SILVER
21,DIV,Springboard Diving Women,Christine Seufert,USA,517.62,BRONZE
21,DIV,Platform Diving Women,Jihong Zhou,CHN,435.51,GOLD
21,DIV,Platform Diving Women,Michelle Mitchell,USA,431.19,SILVER
21,DIV,Platform Diving Women,Janna Wyland,USA,422.07,BRONZE
21,EQU,Three-Day Event Individual,Mark Todd,NZL,-51.6,GOLD
21,EQU,Three-Day Event Individual,Karen Stives,USA,-54.2,SILVER
21,EQU,Three-Day Event Individual,Virginia Holgate-Leng,GBR,-56.8,BRONZE
21,EQU,Three-Day Event Team,Bruce Davidson,USA,-186.00,GOLD
21,EQU,Three-Day Event Team,Torrance Watkins-Fleischmann,USA,-186.00,GOLD
21,EQU,Three-Day Event Team,Michael Plumb,USA,-186.00,GOLD
21,EQU,Three-Day Event Team,Karen Stives,USA,-186.00,GOLD
21,EQU,Three-Day Event Team,lan Stark,GBR,-189.20,SILVER
21,EQU,Three-Day Event Team,Lucinda Green,GBR,-189.20,SILVER
21,EQU,Three-Day Event Team,Virginia Holgate-Leng,GBR,-189.20,SILVER
21,EQU,Three-Day Event Team,Diana Clapham,GBR,-189.20,SILVER
21,EQU,Three-Day Event Team,Dietmar Hogrefe,FRG,-234.00,BRONZE
21,EQU,Three-Day Event Team,Klaus Erhorn,FRG,-234.00,BRONZE
21,EQU,Three-Day Event Team,Bettina Overesch,FRG,-234.00,BRONZE
21,EQU,Three-Day Event Team,Burkhard Tesdorpf,FRG,-234.00,BRONZE
21,EQU,Jumping Individual,Joe Fargis,USA,4,GOLD
21,EQU,Jumping Individual,Conrad Homfeld,USA,4,SILVER
21,EQU,Jumping Individual,Heidi Robbiani,SUI,8,BRONZE
21,EQU,Jumping Team,Melanie Smith,USA,12,GOLD
21,EQU,Jumping Team,Conrad Homfeld,USA,12,GOLD
21,EQU,Jumping Team,Joe Fargis,USA,12,GOLD
21,EQU,Jumping Team,Leslie Burr,USA,12,GOLD
21,EQU,Jumping Team,Timothy Grubb,GBR,36.75,SILVER
21,EQU,Jumping Team,Steven Smith,GBR,36.75,SILVER
21,EQU,Jumping Team,John Whitaker,GBR,36.75,SILVER
21,EQU,Jumping Team,Michael Whitaker,GBR,36.75,SILVER
21,EQU,Jumping Team,Alwin Schockemöhle,FRG,39.25,BRONZE
21,EQU,Jumping Team,Paul Schockemöhle,FRG,39.25,BRONZE
21,EQU,Jumping Team,Franke Sloothaak,FRG,39.25,BRONZE
21,EQU,Jumping Team,Fritz Ligges,FRG,39.25,BRONZE
21,EQU,Jumping Team,Peter Luther,FRG,39.25,BRONZE
21,EQU,Dressage Individual,Reiner Klimke,FRG,1504,GOLD
21,EQU,Dressage Individual,Anne Jensen,DEN,1442,SILVER
21,EQU,Dressage Individual,Otto Hofer,SUI,1364,BRONZE
21,EQU,Dressage Team,Reiner Klimke,FRG,4955,GOLD
21,EQU,Dressage Team,Herbert Krug,FRG,4955,GOLD
21,EQU,Dressage Team,Uwe Sauer,FRG,4955,GOLD
21,EQU,Dressage Team,Otto Hofer,SUI,4673,SILVER
21,EQU,Dressage Team,Amy-Cathérine De Bary,SUI,4673,SILVER
21,EQU,Dressage Team,Christine Stückelberger,SUI,4673,SILVER
21,EQU,Dressage Team,Ingamay Bylund,SWE,4630,BRONZE
21,EQU,Dressage Team,Ulla Håkanson,SWE,4630,BRONZE
21,EQU,Dressage Team,Louise Nathhorst,SWE,4630,BRONZE
21,FEN,Foil Individual,Mauro Numa,ITA,,GOLD
21,FEN,Foil Individual,Matthias Behr,FRG,,SILVER
21,FEN,Foil Individual,Stefano Cerioni,ITA,,BRONZE
21,FEN,Foil Team Men,Stefano Cerioni,ITA,,GOLD
21,FEN,Foil Team Men,Andrea Borella,ITA,,GOLD
21,FEN,Foil Team Men,Andrea Cipressa,ITA,,GOLD
21,FEN,Foil Team Men,Mauro Numa,ITA,,GOLD
21,FEN,Foil Team Men,Angelo Scuri,ITA,,GOLD
21,FEN,Foil Team Men,Klaus Reichert,FRG,,SILVER
21,FEN,Foil Team Men,Matthias Behr,FRG,,SILVER
21,FEN,Foil Team Men,Frank Beck,FRG,,SILVER
21,FEN,Foil Team Men,Matthias Gey,FRG,,SILVER
21,FEN,Foil Team Men,Harald Hein,FRG,,SILVER
21,FEN,Foil Team Men,Pascal Jolyot,FRA,,BRONZE
21,FEN,Foil Team Men,Patrick Groc,FRA,,BRONZE
21,FEN,Foil Team Men,Marc Cerboni,FRA,,BRONZE
21,FEN,Foil Team Men,Frédéric Pietruszka,FRA,,BRONZE
21,FEN,Foil Team Men,Philippe Omnès,FRA,,BRONZE
21,FEN,Épée Individual,Philippe Boisse,FRA,,GOLD
21,FEN,Épée Individual,Björne Våggö,SWE,,SILVER
21,FEN,Épée Individual,Philippe Riboud,FRA,,BRONZE
21,FEN,Épée Team,Rafael Nickel,FRG,,GOLD
21,FEN,Épée Team,Alexander Pusch,FRG,,GOLD
21,FEN,Épée Team,Gerhard Heer,FRG,,GOLD
21,FEN,Épée Team,Elmar Borrmann,FRG,,GOLD
21,FEN,Épée Team,Volker Fischer,FRG,,GOLD
21,FEN,Épée Team,Jean-Michel Henry,FRA,,SILVER
21,FEN,Épée Team,Philippe Boisse,FRA,,SILVER
21,FEN,Épée Team,Olivier Lenglet,FRA,,SILVER
21,FEN,Épée Team,Philippe Riboud,FRA,,SILVER
21,FEN,Épée Team,Michel Salesse,FRA,,SILVER
21,FEN,Épée Team,Roberto Manzi,ITA,,BRONZE
21,FEN,Épée Team,Angelo Mazzoni,ITA,,BRONZE
21,FEN,Épée Team,Stefano Bellone,ITA,,BRONZE
21,FEN,Épée Team,Sandro Cuomo,ITA,,BRONZE
21,FEN,Épée Team,Cosimo Ferro,ITA,,BRONZE
21,FEN,Sabre Individual,Jean-François Lamour,FRA,,GOLD
21,FEN,Sabre Individual,Marco Marin,ITA,,SILVER
21,FEN,Sabre Individual,Peter Westbrook,USA,,BRONZE
21,FEN,Sabre Team,Giovanni Scalzo,ITA,,GOLD
21,FEN,Sabre Team,Marco Marin,ITA,,GOLD
21,FEN,Sabre Team,Ferdinando Meglio,ITA,,GOLD
21,FEN,Sabre Team,Gianfranco Dalla Barba,ITA,,GOLD
21,FEN,Sabre Team,Angelo Arcidiacomo,ITA,,GOLD
21,FEN,Sabre Team,Jean-François Lamour,FRA,,SILVER
21,FEN,Sabre Team,Pierre Guichot,FRA,,SILVER
21,FEN,Sabre Team,Philippe Delrieu,FRA,,SILVER
21,FEN,Sabre Team,Franck Ducheix,FRA,,SILVER
21,FEN,Sabre Team,Hervé Granger-Veyron,FRA,,SILVER
21,FEN,Sabre Team,Alexandru Chiculita,ROM,,BRONZE
21,FEN,Sabre Team,Corneliu Marin,ROM,,BRONZE
21,FEN,Sabre Team,Marin Mustata,ROM,,BRONZE
21,FEN,Sabre Team,lon Pop,ROM,,BRONZE
21,FEN,Sabre Team,Vilnos Szabo,ROM,,BRONZE
21,FEN,Foil Individual Women,Jujie Luan,CHN,,GOLD
21,FEN,Foil Individual Women,Cornelia Hanisch,FRG,,SILVER
21,FEN,Foil Individual Women,Dorina Vaccaroni,ITA,,BRONZE
21,FEN,Foil Team Women,Ute Wessel-Kirchels,FRG,,GOLD
21,FEN,Foil Team Women,Christiane Weber,FRG,,GOLD
21,FEN,Foil Team Women,Cornelia Hanisch,FRG,,GOLD
21,FEN,Foil Team Women,Zita-Eva Funkenhauser,FRG,,GOLD
21,FEN,Foil Team Women,Sabine Bischoff,FRG,,GOLD
21,FEN,Foil Team Women,Aurora Dan,ROM,,SILVER
21,FEN,Foil Team Women,Monika Weber,ROM,,SILVER
21,FEN,Foil Team Women,Elisabeta Tufan-Guzganu,ROM,,SILVER
21,FEN,Foil Team Women,Marcela Zsak,ROM,,SILVER
21,FEN,Foil Team Women,Rozalia Oros,ROM,,SILVER
21,FEN,Foil Team Women,Anne Meygret,FRA,,BRONZE
21,FEN,Foil Team Women,Laurence Modaine,FRA,,BRONZE
21,FEN,Foil Team Women,Véronique Brouquier,FRA,,BRONZE
21,FEN,Foil Team Women,Brigitte Gaudin-Latrille,FRA,,BRONZE
21,FEN,Foil Team Women,Pascale Hachin-Trinquet,FRA,,BRONZE
21,GYM,All-around Individual Men,Koji Gushiken,JPN,118.7,GOLD
21,GYM,All-around Individual Men,Peter Vidmar,USA,118.675,SILVER
21,GYM,All-around Individual Men,Ning Li,CHN,118.575,BRONZE
21,GYM,Horizontal Bar,Shinji Morisue,JPN,20.00,GOLD
21,GYM,Horizontal Bar,Fei Tong,CHN,19.975,SILVER
21,GYM,Horizontal Bar,Koji Gushiken,JPN,19.95,BRONZE
21,GYM,Parallel Bars,Bart Conner,USA,19.95,GOLD
21,GYM,Parallel Bars,Noboyuki Kajitani,JPN,19.925,SILVER
21,GYM,Parallel Bars,Mitchell Gaylord,USA,19.85,BRONZE
21,GYM,Long Horse Vault,Yun Lou,CHN,19.95,GOLD
21,GYM,Long Horse Vault,Shinji Morisue,JPN,19.825,SILVER
21,GYM,Long Horse Vault,Mitchell Gaylord,USA,19.825,SILVER
21,GYM,Long Horse Vault,Koji Gushiken,JPN,19.825,SILVER
21,GYM,Long Horse Vault,Ning Li,CHN,19.825,SILVER
21,GYM,Pommeled Horse,Ning Li,CHN,19.95,GOLD
21,GYM,Pommeled Horse,Peter Vidmar,USA,19.95,GOLD
21,GYM,Pommeled Horse,Timothy Daggett,USA,19.825,BRONZE
21,GYM,Rings,Koji Gushiken,JPN,19.85,GOLD
21,GYM,Rings,Ning Li,CHN,19.85,GOLD
21,GYM,Rings,Mitchell Gaylord,USA,19.825,BRONZE
21,GYM,Floor Exercises,Ning Li,CHN,19.925,GOLD
21,GYM,Floor Exercises,Yun Lou,CHN,19.775,SILVER
21,GYM,Floor Exercises,Koji Sotomura,JPN,19.70,BRONZE
21,GYM,Floor Exercises,Philippe Vatuone,FRA,19.70,BRONZE
21,GYM,Team Combined Exercises,Peter Vidmar,USA,591.40,GOLD
21,GYM,Team Combined Exercises,Scott Johnson,USA,591.40,GOLD
21,GYM,Team Combined Exercises,Bart Conner,USA,591.40,GOLD
21,GYM,Team Combined Exercises,James Hartung,USA,591.40,GOLD
21,GYM,Team Combined Exercises,Mitchell Gaylord,USA,591.40,GOLD
21,GYM,Team Combined Exercises,Timothy Daggett,USA,591.40,GOLD
21,GYM,Team Combined Exercises,Ning Li,CHN,590.80,SILVER
21,GYM,Team Combined Exercises,Xiaoping Li,CHN,590.80,SILVER
21,GYM,Team Combined Exercises,Yuejiu Li,CHN,590.80,SILVER
21,GYM,Team Combined Exercises,Fei Tong,CHN,590.80,SILVER
21,GYM,Team Combined Exercises,Zhiqiang Xu,CHN,590.80,SILVER
21,GYM,Team Combined Exercises,Yun Lou,CHN,590.80,SILVER
21,GYM,Team Combined Exercises,Shinji Morisue,JPN,586.70,BRONZE
21,GYM,Team Combined Exercises,Koji Sotomura,JPN,586.70,BRONZE
21,GYM,Team Combined Exercises,Kyoji Yamawaki,JPN,586.70,BRONZE
21,GYM,Team Combined Exercises,Noritoshi Hirata,JPN,586.70,BRONZE
21,GYM,Team Combined Exercises,Noboyuki Kajitani,JPN,586.70,BRONZE
21,GYM,Team Combined Exercises,Koji Gushiken,JPN,586.70,BRONZE
21,GYM,All-Around Individual Women,Mary Lou Retton,USA,79.175,GOLD
21,GYM,All-Around Individual Women,Ekaterina Szabó,ROM,79.125,SILVER
21,GYM,All-Around Individual Women,Simona Pauca,ROM,78.675,BRONZE
21,GYM,Side Horse Vault Women,Ekaterina Szabó,ROM,19.875,GOLD
21,GYM,Side Horse Vault Women,Mary Lou Retton,USA,19.85,SILVER
21,GYM,Side Horse Vault Women,Lavinia Agache,ROM,19.75,BRONZE
21,GYM,Asymmetrical Bars Women,Julianne McNamara,USA,19.95,GOLD
21,GYM,Asymmetrical Bars Women,Yanhong Ma,CHN,19.95,GOLD
21,GYM,Asymmetrical Bars Women,Mary Lou Retton,USA,19.80,BRONZE
21,GYM,Balance Beam Women,Simona Pauca,ROM,19.80,GOLD
21,GYM,Balance Beam Women,Ekaterina Szabó,ROM,19.80,GOLD
21,GYM,Balance Beam Women,Kathy Johnson,USA,19.65,BRONZE
21,GYM,Floor Exercises Women,Ekaterina Szabó,ROM,19.975,GOLD
21,GYM,Floor Exercises Women,Julianne McNamara,USA,19.95,SILVER
21,GYM,Floor Exercises Women,Mary Lou Retton,USA,19.775,BRONZE
21,GYM,Team Combined Exercises Women,Simona Pauca,ROM,392.02,GOLD
21,GYM,Team Combined Exercises Women,Ekaterina Szabó,ROM,392.02,GOLD
21,GYM,Team Combined Exercises Women,Miháela Stanulet,ROM,392.02,GOLD
21,GYM,Team Combined Exercises Women,Laura Cutina,ROM,392.02,GOLD
21,GYM,Team Combined Exercises Women,Lavinia Agache,ROM,392.02,GOLD
21,GYM,Team Combined Exercises Women,Cristina Grigoras,ROM,392.02,GOLD
21,GYM,Team Combined Exercises Women,Pamela Bileck,USA,391.2,SILVER
21,GYM,Team Combined Exercises Women,Michelle Dusserre,USA,391.2,SILVER
21,GYM,Team Combined Exercises Women,Kathy Johnson,USA,391.2,SILVER
21,GYM,Team Combined Exercises Women,Tracee Talavera,USA,391.2,SILVER
21,GYM,Team Combined Exercises Women,Mary Lou Retton,USA,391.2,SILVER
21,GYM,Team Combined Exercises Women,Julianne McNamara,USA,391.2,SILVER
21,GYM,Team Combined Exercises Women,Yanhong Ma,CHN,388.6,BRONZE
21,GYM,Team Combined Exercises Women,Ping Zhou,CHN,388.6,BRONZE
21,GYM,Team Combined Exercises Women,Qiurui Zhou,CHN,388.6,BRONZE
21,GYM,Team Combined Exercises Women,Qun Huang,CHN,388.6,BRONZE
21,GYM,Team Combined Exercises Women,Yongyan Chen,CHN,388.6,BRONZE
21,GYM,Team Combined Exercises Women,Jiani Wu,CHN,388.6,BRONZE
21,GYM,Rhythmic All-Around,Lori Fung,CAN,57.95,GOLD
21,GYM,Rhythmic All-Around,Doina Staiculescu,ROM,57.9,SILVER
21,GYM,Rhythmic All-Around,Regina Weber,FRG,57.7,BRONZE
21,HAN,Handball Men,Zlatan Arnautovic,YUG,,GOLD
21,HAN,Handball Men,Mirko Basic,YUG,,GOLD
21,HAN,Handball Men,Jovica Elezovic,YUG,,GOLD
21,HAN,Handball Men,Mile Isakovic,YUG,,GOLD
21,HAN,Handball Men,Pavle Jurina,YUG,,GOLD
21,HAN,Handball Men,Milan Kalina,YUG,,GOLD
21,HAN,Handball Men,Slobodan Kuzmanovski,YUG,,GOLD
21,HAN,Handball Men,Dragan Mladenovic,YUG,,GOLD
21,HAN,Handball Men,Rolando Pusnik,YUG,,GOLD
21,HAN,Handball Men,Zdravko Radenovic,YUG,,GOLD
21,HAN,Handball Men,Momir Rnic,YUG,,GOLD
21,HAN,Handball Men,Branko Strbac,YUG,,GOLD
21,HAN,Handball Men,Veselin Vujovic,YUG,,GOLD
21,HAN,Handball Men,Veselin Vukovic,YUG,,GOLD
21,HAN,Handball Men,Zdravko Zovko,YUG,,GOLD
21,HAN,Handball Men,Klaus Wöller,FRG,,SILVER
21,HAN,Handball Men,Erhard Wunderlich,FRG,,SILVER
21,HAN,Handball Men,Andreas Thiel,FRG,,SILVER
21,HAN,Handball Men,Thomas Springel,FRG,,SILVER
21,HAN,Handball Men,Siegfried Roch,FRG,,SILVER
21,HAN,Handball Men,Michael Roth,FRG,,SILVER
21,HAN,Handball Men,Ulrich Roth,FRG,,SILVER
21,HAN,Handball Men,Martin Schwalb,FRG,,SILVER
21,HAN,Handball Men,Uwe Schwenker,FRG,,SILVER
21,HAN,Handball Men,Dirk Rauin,FRG,,SILVER
21,HAN,Handball Men,Michael Paul,FRG,,SILVER
21,HAN,Handball Men,Arnulf Meffle,FRG,,SILVER
21,HAN,Handball Men,Rüdiger Neitzel,FRG,,SILVER
21,HAN,Handball Men,Jochen Fraatz,FRG,,SILVER
21,HAN,Handball Men,Thomas Happe,FRG,,SILVER
21,HAN,Handball Men,Alexandru Fölker,ROM,,BRONZE
21,HAN,Handball Men,Marian Dumitru,ROM,,BRONZE
21,HAN,Handball Men,Cornel Durau,ROM,,BRONZE
21,HAN,Handball Men,Mircea Bedivan,ROM,,BRONZE
21,HAN,Handball Men,Dumitru Berbece,ROM,,BRONZE
21,HAN,Handball Men,losif Boros,ROM,,BRONZE
21,HAN,Handball Men,Alexandru Buligan,ROM,,BRONZE
21,HAN,Handball Men,Gheorghe Covaciu,ROM,,BRONZE
21,HAN,Handball Men,Gheorghe Dogarescu,ROM,,BRONZE
21,HAN,Handball Men,Nicolae Munteanu,ROM,,BRONZE
21,HAN,Handball Men,Vasile Stinga,ROM,,BRONZE
21,HAN,Handball Men,Vasile Oprea,ROM,,BRONZE
21,HAN,Handball Men,Adrian Simion,ROM,,BRONZE
21,HAN,Handball Men,Neculai Vasilca,ROM,,BRONZE
21,HAN,Handball Men,Maricel Voinea,ROM,,BRONZE
21,HAN,Handball Women,Biserka Visnjic,YUG,,GOLD
21,HAN,Handball Women,Mirjana Ognjenovic,YUG,,GOLD
21,HAN,Handball Women,Liljana Mugosa,YUG,,GOLD
21,HAN,Handball Women,Svetlana Mugosa,YUG,,GOLD
21,HAN,Handball Women,Jasna Kolar-Merdan,YUG,,GOLD
21,HAN,Handball Women,Zorica Pavicevic,YUG,,GOLD
21,HAN,Handball Women,Jasna Ptujec,YUG,,GOLD
21,HAN,Handball Women,Slavica Dukic,YUG,,GOLD
21,HAN,Handball Women,Alenka Cudermann,YUG,,GOLD
21,HAN,Handball Women,Svetlana Dasic-Kitic,YUG,,GOLD
21,HAN,Handball Women,Dragica Duric,YUG,,GOLD
21,HAN,Handball Women,Mirjana Durica,YUG,,GOLD
21,HAN,Handball Women,Svetlana Anastasowski,YUG,,GOLD
21,HAN,Handball Women,Emilija Ercic,YUG,,GOLD
21,HAN,Handball Women,Ljubinka Jankovic,YUG,,GOLD
21,HAN,Handball Women,Hyoi-Soon Jeong,KOR,,SILVER
21,HAN,Handball Women,Soon-Bok Jeung,KOR,,SILVER
21,HAN,Handball Women,Soon-Ei Lee,KOR,,SILVER
21,HAN,Handball Women,Young-Ja Lee,KOR,,SILVER
21,HAN,Handball Women,Choon-Rye Kim,KOR,,SILVER
21,HAN,Handball Women,Kyung-Soon Kim,KOR,,SILVER
21,HAN,Handball Women,Mi-Sook Kim,KOR,,SILVER
21,HAN,Handball Women,Ok-Hwa Kim,KOR,,SILVER
21,HAN,Handball Women,Mi-Na Shon,KOR,,SILVER
21,HAN,Handball Women,Hwa-Soo Han,KOR,,SILVER
21,HAN,Handball Women,Kyung-Hwa Sung,KOR,,SILVER
21,HAN,Handball Women,Byung-Soon Yoon,KOR,,SILVER
21,HAN,Handball Women,Soo-Kyung Yoon,KOR,,SILVER
21,HAN,Handball Women,Meihong Zhang,CHN,,BRONZE
21,HAN,Handball Women,Peijun Zhang,CHN,,BRONZE
21,HAN,Handball Women,Juefeng Zhu,CHN,,BRONZE
21,HAN,Handball Women,Linwei Wang,CHN,,BRONZE
21,HAN,Handball Women,Mingxing Wang,CHN,,BRONZE
21,HAN,Handball Women,Xiulan Sun,CHN,,BRONZE
21,HAN,Handball Women,Lan Li,CHN,,BRONZE
21,HAN,Handball Women,Liping Liu,CHN,,BRONZE
21,HAN,Handball Women,Yumei Liu,CHN,,BRONZE
21,HAN,Handball Women,Jianping He,CHN,,BRONZE
21,HAN,Handball Women,Xiumin Gao,CHN,,BRONZE
21,HAN,Handball Women,Zhen Chen,CHN,,BRONZE
21,HAN,Handball Women,Xingjiang Wu,CHN,,BRONZE
21,HOC,Field Hockey Men,Mushtaq Ahmad,PAK,,GOLD
21,HOC,Field Hockey Men,Ishtiaq Ahmed,PAK,,GOLD
21,HOC,Field Hockey Men,Naeem Akhtar,PAK,,GOLD
21,HOC,Field Hockey Men,Nasir Ali,PAK,,GOLD
21,HOC,Field Hockey Men,Tauqeer Dar,PAK,,GOLD
21,HOC,Field Hockey Men,Khalid Hameed,PAK,,GOLD
21,HOC,Field Hockey Men,Manzoor Hussein,PAK,,GOLD
21,HOC,Field Hockey Men,Hussain Kaleemullah,PAK,,GOLD
21,HOC,Field Hockey Men,Haneef Khan,PAK,,GOLD
21,HOC,Field Hockey Men,Shahid Ali Khan,PAK,,GOLD
21,HOC,Field Hockey Men,Ayaz Mehmood,PAK,,GOLD
21,HOC,Field Hockey Men,Ghulam Moinuddin,PAK,,GOLD
21,HOC,Field Hockey Men,Abdul Rashid,PAK,,GOLD
21,HOC,Field Hockey Men,Hassan Sardar,PAK,,GOLD
21,HOC,Field Hockey Men,Quasim Zia,PAK,,GOLD
21,HOC,Field Hockey Men,Ekkhard Schmidt-Opper,FRG,,SILVER
21,HOC,Field Hockey Men,Markku Slawyk,FRG,,SILVER
21,HOC,Field Hockey Men,Thomas Reck,FRG,,SILVER
21,HOC,Field Hockey Men,Michael Peter,FRG,,SILVER
21,HOC,Field Hockey Men,Reinhard Krull,FRG,,SILVER
21,HOC,Field Hockey Men,Andreas Keller,FRG,,SILVER
21,HOC,Field Hockey Men,Karl-Joachim Hürter,FRG,,SILVER
21,HOC,Field Hockey Men,Horst-Ulrich Hänel,FRG,,SILVER
21,HOC,Field Hockey Men,Carsten Fischer,FRG,,SILVER
21,HOC,Field Hockey Men,Tobias Frank,FRG,,SILVER
21,HOC,Field Hockey Men,Volker Fried,FRG,,SILVER
21,HOC,Field Hockey Men,Thomas Gunst,FRG,,SILVER
21,HOC,Field Hockey Men,Heiner Dopp,FRG,,SILVER
21,HOC,Field Hockey Men,Christian Bassemir,FRG,,SILVER
21,HOC,Field Hockey Men,Stefan Blöcher,FRG,,SILVER
21,HOC,Field Hockey Men,Dirk Brinkmann,FRG,,SILVER
21,HOC,Field Hockey Men,Kulbir Bhaura,GBR,,BRONZE
21,HOC,Field Hockey Men,Stephen Batchelor,GBR,,BRONZE
21,HOC,Field Hockey Men,Paul Barber,GBR,,BRONZE
21,HOC,Field Hockey Men,Richard Dodds,GBR,,BRONZE
21,HOC,Field Hockey Men,James Duthie,GBR,,BRONZE
21,HOC,Field Hockey Men,Robert Cattrall,GBR,,BRONZE
21,HOC,Field Hockey Men,Norman Hughes,GBR,,BRONZE
21,HOC,Field Hockey Men,Sean Kerly,GBR,,BRONZE
21,HOC,Field Hockey Men,Richard Leman,GBR,,BRONZE
21,HOC,Field Hockey Men,Stephen Martin,GBR,,BRONZE
21,HOC,Field Hockey Men,William McConnell,GBR,,BRONZE
21,HOC,Field Hockey Men,Veryan Pappin,GBR,,BRONZE
21,HOC,Field Hockey Men,Jon Potter,GBR,,BRONZE
21,HOC,Field Hockey Men,Mark Precious,GBR,,BRONZE
21,HOC,Field Hockey Men,Ian Taylor,GBR,,BRONZE
21,HOC,Field Hockey Men,David Westcott,GBR,,BRONZE
21,HOC,Field Hockey Women,Laurien Willemse,NED,,GOLD
21,HOC,Field Hockey Women,Margriet Zeghers,NED,,GOLD
21,HOC,Field Hockey Women,Marieke van Doorn,NED,,GOLD
21,HOC,Field Hockey Women,Aletta van Manen,NED,,GOLD
21,HOC,Field Hockey Women,Sophie von Weiler,NED,,GOLD
21,HOC,Field Hockey Women,Elisabeth Sevens,NED,,GOLD
21,HOC,Field Hockey Women,Alette Pos,NED,,GOLD
21,HOC,Field Hockey Women,Anneloes Nieuwenhuizen,NED,,GOLD
21,HOC,Field Hockey Women,Martine Ohr,NED,,GOLD
21,HOC,Field Hockey Women,Alexandra LePoole,NED,,GOLD
21,HOC,Field Hockey Women,Bernadette de Beus,NED,,GOLD
21,HOC,Field Hockey Women,Irene Hendricks,NED,,GOLD
21,HOC,Field Hockey Women,Francisca Hillen,NED,,GOLD
21,HOC,Field Hockey Women,Carina Benninga,NED,,GOLD
21,HOC,Field Hockey Women,Josephine Boekhorst,NED,,GOLD
21,HOC,Field Hockey Women,Marjolein Bolhuis-Eysvogel,NED,,GOLD
21,HOC,Field Hockey Women,Dagmar Breiken,FRG,,SILVER
21,HOC,Field Hockey Women,Gabriele Appel,FRG,,SILVER
21,HOC,Field Hockey Women,Birgit Hagen,FRG,,SILVER
21,HOC,Field Hockey Women,Birgit Hahn,FRG,,SILVER
21,HOC,Field Hockey Women,Beate Deininger,FRG,,SILVER
21,HOC,Field Hockey Women,Elke Drüll,FRG,,SILVER
21,HOC,Field Hockey Women,Corinna Lingnau,FRG,,SILVER
21,HOC,Field Hockey Women,Sigrid Landgraf,FRG,,SILVER
21,HOC,Field Hockey Women,Martina Koch,FRG,,SILVER
21,HOC,Field Hockey Women,Patricia Ott,FRG,,SILVER
21,HOC,Field Hockey Women,Christina Moser,FRG,,SILVER
21,HOC,Field Hockey Women,Hella Roth,FRG,,SILVER
21,HOC,Field Hockey Women,Gaby Schley,FRG,,SILVER
21,HOC,Field Hockey Women,Susi Schmid,FRG,,SILVER
21,HOC,Field Hockey Women,Andrea Weiermann-Lietz,FRG,,SILVER
21,HOC,Field Hockey Women,Ursula Thielemann,FRG,,SILVER
21,HOC,Field Hockey Women,Karen Shelton,USA,,BRONZE
21,HOC,Field Hockey Women,Brenda Stauffer,USA,,BRONZE
21,HOC,Field Hockey Women,Julie Staver,USA,,BRONZE
21,HOC,Field Hockey Women,Judy Strong,USA,,BRONZE
21,HOC,Field Hockey Women,Diane Moyer,USA,,BRONZE
21,HOC,Field Hockey Women,Charlene Morett,USA,,BRONZE
21,HOC,Field Hockey Women,Marcella Place,USA,,BRONZE
21,HOC,Field Hockey Women,Sheryl Johnson,USA,,BRONZE
21,HOC,Field Hockey Women,Christine Larson-Mason,USA,,BRONZE
21,HOC,Field Hockey Women,Kathleen McGahey,USA,,BRONZE
21,HOC,Field Hockey Women,Anita Miller,USA,,BRONZE
21,HOC,Field Hockey Women,Leslie Milne,USA,,BRONZE
21,HOC,Field Hockey Women,Gwen Cheeseman,USA,,BRONZE
21,HOC,Field Hockey Women,Beth Beglin,USA,,BRONZE
21,HOC,Field Hockey Women,Beth Anders,USA,,BRONZE
21,HOC,Field Hockey Women,Regina Buggy,USA,,BRONZE
21,JUD,Extra Lightweight (60kg) Men,Shinji Hosokawa,JPN,,GOLD
21,JUD,Extra Lightweight (60kg) Men,Jae-Yup Kim,KOR,,SILVER
21,JUD,Extra Lightweight (60kg) Men,Edward Liddie,USA,,BRONZE
21,JUD,Extra Lightweight (60kg) Men,Neil Eckersley,GBR,,BRONZE
21,JUD,Half Lightweight (65kg) Men,Yoshiyuki Matsuoka,JPN,,GOLD
21,JUD,Half Lightweight (65kg) Men,Jung-Oh Hwang,KOR,,SILVER
21,JUD,Half Lightweight (65kg) Men,Josef Reiter,AUT,,BRONZE
21,JUD,Half Lightweight (65kg) Men,Marc Alexandre,FRA,,BRONZE
21,JUD,Lightweight (71kg) Men,Byeong-keun Ahn,KOR,,GOLD
21,JUD,Lightweight (71kg) Men,Ezio Gamba,ITA,,SILVER
21,JUD,Lightweight (71kg) Men,Kerrith Brown,GBR,,BRONZE
21,JUD,Lightweight (71kg) Men,Luis Onmura,BRA,,BRONZE
21,JUD,Half Middleweight (78kg) Men,Frank Wieneke,FRG,,GOLD
21,JUD,Half Middleweight (78kg) Men,Neil Adams,GBR,,SILVER
21,JUD,Half Middleweight (78kg) Men,Mircea Fratiça,ROM,,BRONZE
21,JUD,Half Middleweight (78kg) Men,Michel Nowak,FRA,,BRONZE
21,JUD,Middleweight (86kg) Men,Peter Seisenbacher,AUT,,GOLD
