olympic_id,year,season,host_city,host_nation,country,sport_id,sport_key,sport,olympic_medals_by_sport,olympic_medals_score_by_sport,host_nation
47,2008,Summer,Beijing,CHN,FRA,15,GYM,Gymnastics,2,3,FALSE
47,2008,Summer,Beijing,CHN,GBR,15,GYM,Gymnastics,1,1,FALSE
47,2008,Summer,Beijing,CHN,GER,15,GYM,Gymnastics,2,3,FALSE
47,2008,Summer,Beijing,CHN,JPN,15,GYM,Gymnastics,7,14,FALSE
47,2008,Summer,Beijing,CHN,KOR,15,GYM,Gymnastics,1,2,FALSE
47,2008,Summer,Beijing,CHN,POL,15,GYM,Gymnastics,1,3,FALSE
47,2008,Summer,Beijing,CHN,PRK,15,GYM,Gymnastics,1,3,FALSE
47,2008,Summer,Beijing,CHN,ROM,15,GYM,Gymnastics,7,9,FALSE
47,2008,Summer,Beijing,CHN,RUS,15,GYM,Gymnastics,9,23,FALSE
47,2008,Summer,Beijing,CHN,UKR,15,GYM,Gymnastics,2,2,FALSE
47,2008,Summer,Beijing,CHN,USA,15,GYM,Gymnastics,20,35,FALSE
47,2008,Summer,Beijing,CHN,UZB,15,GYM,Gymnastics,2,2,FALSE
5,1908,Summer,London,GBR,FIN,15,GYM,Gymnastics,26,26,FALSE
5,1908,Summer,London,GBR,FRA,15,GYM,Gymnastics,1,1,FALSE
5,1908,Summer,London,GBR,GBR,15,GYM,Gymnastics,1,2,TRUE
5,1908,Summer,London,GBR,KIT,15,GYM,Gymnastics,1,3,FALSE
5,1908,Summer,London,GBR,NOR,15,GYM,Gymnastics,30,60,FALSE
5,1908,Summer,London,GBR,SWE,15,GYM,Gymnastics,38,114,FALSE
6,1912,Summer,Stockholm,SWE,DEN,15,GYM,Gymnastics,48,75,FALSE
6,1912,Summer,Stockholm,SWE,FIN,15,GYM,Gymnastics,20,40,FALSE
6,1912,Summer,Stockholm,SWE,FRA,15,GYM,Gymnastics,1,2,FALSE
6,1912,Summer,Stockholm,SWE,GBR,15,GYM,Gymnastics,23,23,FALSE
6,1912,Summer,Stockholm,SWE,HUN,15,GYM,Gymnastics,16,32,FALSE
6,1912,Summer,Stockholm,SWE,KIT,15,GYM,Gymnastics,20,58,FALSE
6,1912,Summer,Stockholm,SWE,NOR,15,GYM,Gymnastics,46,94,FALSE
6,1912,Summer,Stockholm,SWE,SWE,15,GYM,Gymnastics,24,72,TRUE
7,1920,Summer,Atwerp,BEL,BEL,15,GYM,Gymnastics,48,72,TRUE
7,1920,Summer,Atwerp,BEL,DEN,15,GYM,Gymnastics,44,108,FALSE
7,1920,Summer,Atwerp,BEL,FRA,15,GYM,Gymnastics,28,29,FALSE
7,1920,Summer,Atwerp,BEL,KIT,15,GYM,Gymnastics,28,84,FALSE
7,1920,Summer,Atwerp,BEL,NOR,15,GYM,Gymnastics,27,54,FALSE
7,1920,Summer,Atwerp,BEL,SWE,15,GYM,Gymnastics,24,72,FALSE
8,1924,Summer,Paris,FRA,CZE,15,GYM,Gymnastics,9,15,FALSE
8,1924,Summer,Paris,FRA,FRA,15,GYM,Gymnastics,13,26,TRUE
8,1924,Summer,Paris,FRA,KIT,15,GYM,Gymnastics,10,28,FALSE
8,1924,Summer,Paris,FRA,SUI,15,GYM,Gymnastics,14,20,FALSE
8,1924,Summer,Paris,FRA,USA,15,GYM,Gymnastics,1,3,FALSE
8,1924,Summer,Paris,FRA,YUG,15,GYM,Gymnastics,2,6,FALSE
9,1928,Summer,Amsterdam,NLD,CZE,15,GYM,Gymnastics,12,24,FALSE
9,1928,Summer,Amsterdam,NLD,FIN,15,GYM,Gymnastics,1,1,FALSE
9,1928,Summer,Amsterdam,NLD,GBR,15,GYM,Gymnastics,12,12,FALSE
9,1928,Summer,Amsterdam,NLD,KIT,15,GYM,Gymnastics,13,26,FALSE
9,1928,Summer,Amsterdam,NLD,NED,15,GYM,Gymnastics,12,36,FALSE
9,1928,Summer,Amsterdam,NLD,SUI,15,GYM,Gymnastics,16,42,FALSE
9,1928,Summer,Amsterdam,NLD,YUG,15,GYM,Gymnastics,12,15,FALSE
11,1936,Summer,Berlin,GER,AUT,16,HAN,Handball,23,45,FALSE
11,1936,Summer,Berlin,GER,GER,16,HAN,Handball,22,66,TRUE
11,1936,Summer,Berlin,GER,SUI,16,HAN,Handball,16,16,FALSE
18,1972,Summer,Munchen,GER,CZE,16,HAN,Handball,16,32,FALSE
18,1972,Summer,Munchen,GER,ROM,16,HAN,Handball,15,15,FALSE
18,1972,Summer,Munchen,GER,YUG,16,HAN,Handball,14,42,FALSE
19,1976,Summer,Montreal,CAN,GDR,16,HAN,Handball,14,28,FALSE
19,1976,Summer,Montreal,CAN,HUN,16,HAN,Handball,13,13,FALSE
19,1976,Summer,Montreal,CAN,POL,16,HAN,Handball,14,14,FALSE
19,1976,Summer,Montreal,CAN,ROM,16,HAN,Handball,14,28,FALSE
19,1976,Summer,Montreal,CAN,URS,16,HAN,Handball,28,84,FALSE
20,1980,Summer,Moscow,RUS,GDR,16,HAN,Handball,28,56,FALSE
20,1980,Summer,Moscow,RUS,ROM,16,HAN,Handball,14,14,FALSE
20,1980,Summer,Moscow,RUS,URS,16,HAN,Handball,27,67,FALSE
20,1980,Summer,Moscow,RUS,YUG,16,HAN,Handball,14,28,FALSE
21,1984,Summer,Los Angeles,USA,CHN,16,HAN,Handball,13,13,FALSE
21,1984,Summer,Los Angeles,USA,FRG,16,HAN,Handball,15,30,FALSE
21,1984,Summer,Los Angeles,USA,KOR,16,HAN,Handball,13,26,FALSE
21,1984,Summer,Los Angeles,USA,ROM,16,HAN,Handball,15,15,FALSE
21,1984,Summer,Los Angeles,USA,YUG,16,HAN,Handball,30,90,FALSE
22,1988,Summer,Seoul,KOR,KOR,16,HAN,Handball,26,65,TRUE
22,1988,Summer,Seoul,KOR,NOR,16,HAN,Handball,15,30,FALSE
22,1988,Summer,Seoul,KOR,URS,16,HAN,Handball,30,60,FALSE
22,1988,Summer,Seoul,KOR,YUG,16,HAN,Handball,15,15,FALSE
23,1992,Summer,Barcelona,ESP,FRA,16,HAN,Handball,16,16,FALSE
23,1992,Summer,Barcelona,ESP,KOR,16,HAN,Handball,15,45,FALSE
23,1992,Summer,Barcelona,ESP,NOR,16,HAN,Handball,14,28,FALSE
23,1992,Summer,Barcelona,ESP,SWE,16,HAN,Handball,16,32,FALSE
23,1992,Summer,Barcelona,ESP,URS,16,HAN,Handball,29,61,FALSE
24,1996,Summer,Atlanta,USA,CRO,16,HAN,Handball,16,48,FALSE
24,1996,Summer,Atlanta,USA,DEN,16,HAN,Handball,16,48,FALSE
24,1996,Summer,Atlanta,USA,ESP,16,HAN,Handball,15,15,FALSE
24,1996,Summer,Atlanta,USA,HUN,16,HAN,Handball,16,16,FALSE
24,1996,Summer,Atlanta,USA,KOR,16,HAN,Handball,16,32,FALSE
24,1996,Summer,Atlanta,USA,SWE,16,HAN,Handball,16,32,FALSE
25,2000,Summer,Sydney,AUS,DEN,16,HAN,Handball,15,45,FALSE
25,2000,Summer,Sydney,AUS,ESP,16,HAN,Handball,15,15,FALSE
25,2000,Summer,Sydney,AUS,HUN,16,HAN,Handball,15,30,FALSE
25,2000,Summer,Sydney,AUS,NOR,16,HAN,Handball,15,15,FALSE
25,2000,Summer,Sydney,AUS,RUS,16,HAN,Handball,15,45,FALSE
25,2000,Summer,Sydney,AUS,SWE,16,HAN,Handball,16,32,FALSE
26,2004,Summer,Athens,GRC,CRO,16,HAN,Handball,15,45,FALSE
26,2004,Summer,Athens,GRC,DEN,16,HAN,Handball,15,45,FALSE
26,2004,Summer,Athens,GRC,GER,16,HAN,Handball,15,30,FALSE
26,2004,Summer,Athens,GRC,KOR,16,HAN,Handball,15,30,FALSE
26,2004,Summer,Athens,GRC,RUS,16,HAN,Handball,15,15,FALSE
26,2004,Summer,Athens,GRC,UKR,16,HAN,Handball,15,15,FALSE
47,2008,Summer,Beijing,CHN,ESP,16,HAN,Handball,14,14,FALSE
47,2008,Summer,Beijing,CHN,FRA,16,HAN,Handball,15,45,FALSE
47,2008,Summer,Beijing,CHN,ICE,16,HAN,Handball,14,28,FALSE
47,2008,Summer,Beijing,CHN,KOR,16,HAN,Handball,14,14,FALSE
47,2008,Summer,Beijing,CHN,NOR,16,HAN,Handball,14,42,FALSE
47,2008,Summer,Beijing,CHN,RUS,16,HAN,Handball,14,28,FALSE
10,1932,Summer,Los Angeles,USA,BIN,17,HOC,Hockey,15,45,FALSE
10,1932,Summer,Los Angeles,USA,JPN,17,HOC,Hockey,11,22,FALSE
10,1932,Summer,Los Angeles,USA,USA,17,HOC,Hockey,13,13,TRUE
11,1936,Summer,Berlin,GER,BIN,17,HOC,Hockey,19,57,FALSE
11,1936,Summer,Berlin,GER,GER,17,HOC,Hockey,22,44,TRUE
11,1936,Summer,Berlin,GER,NED,17,HOC,Hockey,12,12,FALSE
12,1948,Summer,London,GBR,GBR,17,HOC,Hockey,12,24,TRUE
12,1948,Summer,London,GBR,IND,17,HOC,Hockey,20,60,FALSE
12,1948,Summer,London,GBR,NED,17,HOC,Hockey,12,12,FALSE
13,1952,Summer,Helsinki,FIN,GBR,17,HOC,Hockey,13,13,FALSE
13,1952,Summer,Helsinki,FIN,IND,17,HOC,Hockey,15,45,FALSE
13,1952,Summer,Helsinki,FIN,NED,17,HOC,Hockey,11,22,FALSE
14,1956,Summer,Melbourne,AUS,GER,17,HOC,Hockey,11,11,FALSE
14,1956,Summer,Melbourne,AUS,IND,17,HOC,Hockey,17,51,FALSE
14,1956,Summer,Melbourne,AUS,PAK,17,HOC,Hockey,14,28,FALSE
15,1960,Summer,Rome,ITA,ESP,17,HOC,Hockey,14,14,FALSE
15,1960,Summer,Rome,ITA,IND,17,HOC,Hockey,13,26,FALSE
15,1960,Summer,Rome,ITA,PAK,17,HOC,Hockey,14,42,FALSE
16,1964,Summer,Tokyo,JPN,AUS,17,HOC,Hockey,14,14,FALSE
16,1964,Summer,Tokyo,JPN,IND,17,HOC,Hockey,16,48,FALSE
16,1964,Summer,Tokyo,JPN,PAK,17,HOC,Hockey,16,32,FALSE
17,1968,Summer,MEX City,MEX,AUS,17,HOC,Hockey,14,28,FALSE
17,1968,Summer,MEX City,MEX,IND,17,HOC,Hockey,16,16,FALSE
17,1968,Summer,MEX City,MEX,PAK,17,HOC,Hockey,13,39,FALSE
18,1972,Summer,Munchen,GER,FRG,17,HOC,Hockey,18,54,FALSE
18,1972,Summer,Munchen,GER,IND,17,HOC,Hockey,14,14,FALSE
18,1972,Summer,Munchen,GER,PAK,17,HOC,Hockey,15,30,FALSE
19,1976,Summer,Montreal,CAN,AUS,17,HOC,Hockey,15,30,FALSE
19,1976,Summer,Montreal,CAN,NZL,17,HOC,Hockey,14,42,FALSE
19,1976,Summer,Montreal,CAN,PAK,17,HOC,Hockey,17,17,FALSE
20,1980,Summer,Moscow,RUS,CZE,17,HOC,Hockey,16,32,FALSE
20,1980,Summer,Moscow,RUS,ESP,17,HOC,Hockey,16,32,FALSE
20,1980,Summer,Moscow,RUS,IND,17,HOC,Hockey,16,48,FALSE
20,1980,Summer,Moscow,RUS,URS,17,HOC,Hockey,32,32,FALSE
20,1980,Summer,Moscow,RUS,ZIM,17,HOC,Hockey,15,45,FALSE
21,1984,Summer,Los Angeles,USA,FRG,17,HOC,Hockey,32,64,FALSE
21,1984,Summer,Los Angeles,USA,GBR,17,HOC,Hockey,16,16,FALSE
21,1984,Summer,Los Angeles,USA,NED,17,HOC,Hockey,16,48,FALSE
21,1984,Summer,Los Angeles,USA,PAK,17,HOC,Hockey,15,45,FALSE
21,1984,Summer,Los Angeles,USA,USA,17,HOC,Hockey,16,16,TRUE
22,1988,Summer,Seoul,KOR,AUS,17,HOC,Hockey,16,48,FALSE
22,1988,Summer,Seoul,KOR,FRG,17,HOC,Hockey,16,32,FALSE
22,1988,Summer,Seoul,KOR,GBR,17,HOC,Hockey,16,48,FALSE
22,1988,Summer,Seoul,KOR,KOR,17,HOC,Hockey,16,32,TRUE
22,1988,Summer,Seoul,KOR,NED,17,HOC,Hockey,32,32,FALSE
23,1992,Summer,Barcelona,ESP,AUS,17,HOC,Hockey,16,32,FALSE
23,1992,Summer,Barcelona,ESP,ESP,17,HOC,Hockey,14,42,TRUE
23,1992,Summer,Barcelona,ESP,GBR,17,HOC,Hockey,16,16,FALSE
23,1992,Summer,Barcelona,ESP,GER,17,HOC,Hockey,32,80,FALSE
23,1992,Summer,Barcelona,ESP,PAK,17,HOC,Hockey,16,16,FALSE
24,1996,Summer,Atlanta,USA,AUS,17,HOC,Hockey,32,64,FALSE
24,1996,Summer,Atlanta,USA,ESP,17,HOC,Hockey,16,32,FALSE
24,1996,Summer,Atlanta,USA,KOR,17,HOC,Hockey,16,32,FALSE
24,1996,Summer,Atlanta,USA,NED,17,HOC,Hockey,32,64,FALSE
25,2000,Summer,Sydney,AUS,ARG,17,HOC,Hockey,16,32,FALSE
25,2000,Summer,Sydney,AUS,AUS,17,HOC,Hockey,32,64,TRUE
25,2000,Summer,Sydney,AUS,KOR,17,HOC,Hockey,16,32,FALSE
25,2000,Summer,Sydney,AUS,NED,17,HOC,Hockey,32,64,FALSE
26,2004,Summer,Athens,GRC,ARG,17,HOC,Hockey,16,16,FALSE
26,2004,Summer,Athens,GRC,AUS,17,HOC,Hockey,16,48,FALSE
26,2004,Summer,Athens,GRC,GER,17,HOC,Hockey,32,64,FALSE
26,2004,Summer,Athens,GRC,NED,17,HOC,Hockey,32,64,FALSE
47,2008,Summer,Beijing,CHN,AUS,17,HOC,Hockey,17,17,FALSE
47,2008,Summer,Beijing,CHN,BLR,17,HOC,Hockey,16,16,FALSE
47,2008,Summer,Beijing,CHN,CHN,17,HOC,Hockey,16,32,TRUE
47,2008,Summer,Beijing,CHN,ESP,17,HOC,Hockey,16,32,FALSE
47,2008,Summer,Beijing,CHN,GER,17,HOC,Hockey,17,51,FALSE
47,2008,Summer,Beijing,CHN,NED,17,HOC,Hockey,16,48,FALSE
5,1908,Summer,London,GBR,GBR,17,HOC,Hockey,44,77,TRUE
7,1920,Summer,Atwerp,BEL,BEL,17,HOC,Hockey,14,14,TRUE
7,1920,Summer,Atwerp,BEL,DEN,17,HOC,Hockey,12,24,FALSE
7,1920,Summer,Atwerp,BEL,GBR,17,HOC,Hockey,14,42,FALSE
9,1928,Summer,Amsterdam,NLD,BIN,17,HOC,Hockey,14,42,FALSE
9,1928,Summer,Amsterdam,NLD,GER,17,HOC,Hockey,19,19,FALSE
9,1928,Summer,Amsterdam,NLD,NED,17,HOC,Hockey,11,22,FALSE
27,1924,Winter,Chamonix,FRA,CAN,49,ICE,Ice Hockey,9,27,FALSE
27,1924,Winter,Chamonix,FRA,GBR,49,ICE,Ice Hockey,10,10,FALSE
27,1924,Winter,Chamonix,FRA,USA,49,ICE,Ice Hockey,9,18,FALSE
28,1928,Winter,St. Moritz,CHE,CAN,49,ICE,Ice Hockey,12,36,FALSE
28,1928,Winter,St. Moritz,CHE,SUI,49,ICE,Ice Hockey,12,12,FALSE
28,1928,Winter,St. Moritz,CHE,SWE,49,ICE,Ice Hockey,12,24,FALSE
29,1932,Winter,Lake Placid,USA,CAN,49,ICE,Ice Hockey,14,42,FALSE
29,1932,Winter,Lake Placid,USA,GER,49,ICE,Ice Hockey,10,10,FALSE
29,1932,Winter,Lake Placid,USA,USA,49,ICE,Ice Hockey,14,28,TRUE
30,1936,Winter,Garmisch-Partenkirchen,GER,CAN,49,ICE,Ice Hockey,13,26,FALSE
30,1936,Winter,Garmisch-Partenkirchen,GER,GBR,49,ICE,Ice Hockey,12,36,FALSE
30,1936,Winter,Garmisch-Partenkirchen,GER,USA,49,ICE,Ice Hockey,11,11,FALSE
31,1948,Winter,St. Moritz,CHE,CAN,49,ICE,Ice Hockey,12,36,FALSE
31,1948,Winter,St. Moritz,CHE,CZE,49,ICE,Ice Hockey,16,32,FALSE
31,1948,Winter,St. Moritz,CHE,SUI,49,ICE,Ice Hockey,17,17,FALSE
32,1952,Winter,Oslo,NOR,CAN,49,ICE,Ice Hockey,16,48,FALSE
32,1952,Winter,Oslo,NOR,SWE,49,ICE,Ice Hockey,17,17,FALSE
32,1952,Winter,Oslo,NOR,USA,49,ICE,Ice Hockey,15,30,FALSE
33,1956,Winter,Cortina d'Ampezzo,ITA,CAN,49,ICE,Ice Hockey,17,17,FALSE
33,1956,Winter,Cortina d'Ampezzo,ITA,URS,49,ICE,Ice Hockey,17,51,FALSE
33,1956,Winter,Cortina d'Ampezzo,ITA,USA,49,ICE,Ice Hockey,17,34,FALSE
34,1960,Winter,Squaw Valley,USA,CAN,49,ICE,Ice Hockey,17,34,FALSE
34,1960,Winter,Squaw Valley,USA,URS,49,ICE,Ice Hockey,17,17,FALSE
34,1960,Winter,Squaw Valley,USA,USA,49,ICE,Ice Hockey,17,51,TRUE
35,1964,Winter,Innsbruck,AUT,CZE,49,ICE,Ice Hockey,18,19,FALSE
35,1964,Winter,Innsbruck,AUT,SWE,49,ICE,Ice Hockey,16,32,FALSE
35,1964,Winter,Innsbruck,AUT,URS,49,ICE,Ice Hockey,17,51,FALSE
36,1968,Winter,Grenoble,FRA,CAN,49,ICE,Ice Hockey,18,18,FALSE
36,1968,Winter,Grenoble,FRA,CZE,49,ICE,Ice Hockey,18,36,FALSE
36,1968,Winter,Grenoble,FRA,URS,49,ICE,Ice Hockey,18,54,FALSE
37,1972,Winter,Sapporo,JPN,CZE,49,ICE,Ice Hockey,18,18,FALSE
37,1972,Winter,Sapporo,JPN,URS,49,ICE,Ice Hockey,20,60,FALSE
37,1972,Winter,Sapporo,JPN,USA,49,ICE,Ice Hockey,17,34,FALSE
38,1976,Winter,Innsbruck,AUT,CZE,49,ICE,Ice Hockey,18,36,FALSE
38,1976,Winter,Innsbruck,AUT,FRG,49,ICE,Ice Hockey,18,18,FALSE
38,1976,Winter,Innsbruck,AUT,URS,49,ICE,Ice Hockey,18,54,FALSE
39,1980,Winter,Lake Placid,USA,SWE,49,ICE,Ice Hockey,20,20,FALSE
39,1980,Winter,Lake Placid,USA,URS,49,ICE,Ice Hockey,20,40,FALSE
39,1980,Winter,Lake Placid,USA,USA,49,ICE,Ice Hockey,20,60,TRUE
40,1984,Winter,Sarajevo,SVN,CZE,49,ICE,Ice Hockey,20,40,FALSE
40,1984,Winter,Sarajevo,SVN,SWE,49,ICE,Ice Hockey,20,20,FALSE
40,1984,Winter,Sarajevo,SVN,URS,49,ICE,Ice Hockey,20,60,FALSE
41,1988,Winter,Calgary,CAN,FIN,49,ICE,Ice Hockey,21,42,FALSE
41,1988,Winter,Calgary,CAN,SWE,49,ICE,Ice Hockey,23,23,FALSE
41,1988,Winter,Calgary,CAN,URS,49,ICE,Ice Hockey,23,69,FALSE
42,1992,Winter,Albertville,FRA,CAN,49,ICE,Ice Hockey,22,44,FALSE
42,1992,Winter,Albertville,FRA,CZR,49,ICE,Ice Hockey,22,22,FALSE
42,1992,Winter,Albertville,FRA,URS,49,ICE,Ice Hockey,22,66,FALSE
43,1994,Winter,Lillehammer,NOR,CAN,49,ICE,Ice Hockey,21,42,FALSE
43,1994,Winter,Lillehammer,NOR,FIN,49,ICE,Ice Hockey,22,22,FALSE
43,1994,Winter,Lillehammer,NOR,SWE,49,ICE,Ice Hockey,23,69,FALSE
44,1998,Winter,Nagano,JPN,CAN,49,ICE,Ice Hockey,20,40,FALSE
44,1998,Winter,Nagano,JPN,CZR,49,ICE,Ice Hockey,24,72,FALSE
44,1998,Winter,Nagano,JPN,FIN,49,ICE,Ice Hockey,43,43,FALSE
44,1998,Winter,Nagano,JPN,RUS,49,ICE,Ice Hockey,24,48,FALSE
44,1998,Winter,Nagano,JPN,USA,49,ICE,Ice Hockey,20,60,FALSE
45,2002,Winter,Salt Lake City,USA,CAN,49,ICE,Ice Hockey,43,129,FALSE
45,2002,Winter,Salt Lake City,USA,RUS,49,ICE,Ice Hockey,23,23,FALSE
45,2002,Winter,Salt Lake City,USA,SWE,49,ICE,Ice Hockey,20,20,FALSE
45,2002,Winter,Salt Lake City,USA,USA,49,ICE,Ice Hockey,43,86,TRUE
46,2006,Winter,Turin,ITA,CAN,49,ICE,Ice Hockey,20,60,FALSE
46,2006,Winter,Turin,ITA,CZR,49,ICE,Ice Hockey,25,25,FALSE
46,2006,Winter,Turin,ITA,FIN,49,ICE,Ice Hockey,23,46,FALSE
46,2006,Winter,Turin,ITA,SWE,49,ICE,Ice Hockey,44,112,FALSE
46,2006,Winter,Turin,ITA,USA,49,ICE,Ice Hockey,20,20,FALSE
16,1964,Summer,Tokyo,JPN,AUS,19,JUD,Judo,1,1,FALSE
16,1964,Summer,Tokyo,JPN,CAN,19,JUD,Judo,1,2,FALSE
16,1964,Summer,Tokyo,JPN,GER,19,JUD,Judo,2,3,FALSE
16,1964,Summer,Tokyo,JPN,JPN,19,JUD,Judo,4,11,TRUE
16,1964,Summer,Tokyo,JPN,KOR,19,JUD,Judo,1,1,FALSE
16,1964,Summer,Tokyo,JPN,NED,19,JUD,Judo,1,3,FALSE
16,1964,Summer,Tokyo,JPN,SUI,19,JUD,Judo,1,2,FALSE
16,1964,Summer,Tokyo,JPN,URS,19,JUD,Judo,4,4,FALSE
16,1964,Summer,Tokyo,JPN,USA,19,JUD,Judo,1,1,FALSE
18,1972,Summer,Munchen,GER,BRA,19,JUD,Judo,1,1,FALSE
18,1972,Summer,Munchen,GER,FRA,19,JUD,Judo,4,4,FALSE
18,1972,Summer,Munchen,GER,FRG,19,JUD,Judo,2,3,FALSE
18,1972,Summer,Munchen,GER,GBR,19,JUD,Judo,2,3,FALSE
18,1972,Summer,Munchen,GER,GDR,19,JUD,Judo,1,1,FALSE
18,1972,Summer,Munchen,GER,JPN,19,JUD,Judo,4,10,FALSE
18,1972,Summer,Munchen,GER,KOR,19,JUD,Judo,1,2,FALSE
18,1972,Summer,Munchen,GER,NED,19,JUD,Judo,2,6,FALSE
18,1972,Summer,Munchen,GER,POL,19,JUD,Judo,1,2,FALSE
18,1972,Summer,Munchen,GER,PRK,19,JUD,Judo,1,1,FALSE
18,1972,Summer,Munchen,GER,URS,19,JUD,Judo,4,7,FALSE
19,1976,Summer,Montreal,CAN,CUB,19,JUD,Judo,1,3,FALSE
19,1976,Summer,Montreal,CAN,FRA,19,JUD,Judo,1,1,FALSE
19,1976,Summer,Montreal,CAN,FRG,19,JUD,Judo,1,2,FALSE
19,1976,Summer,Montreal,CAN,GBR,19,JUD,Judo,2,3,FALSE
19,1976,Summer,Montreal,CAN,HUN,19,JUD,Judo,1,1,FALSE
19,1976,Summer,Montreal,CAN,ITA,19,JUD,Judo,1,1,FALSE
19,1976,Summer,Montreal,CAN,JPN,19,JUD,Judo,5,12,FALSE
19,1976,Summer,Montreal,CAN,KOR,19,JUD,Judo,3,4,FALSE
19,1976,Summer,Montreal,CAN,POL,19,JUD,Judo,1,1,FALSE
19,1976,Summer,Montreal,CAN,SUI,19,JUD,Judo,1,1,FALSE
19,1976,Summer,Montreal,CAN,URS,19,JUD,Judo,5,11,FALSE
19,1976,Summer,Montreal,CAN,USA,19,JUD,Judo,1,1,FALSE
19,1976,Summer,Montreal,CAN,YUG,19,JUD,Judo,1,1,FALSE
20,1980,Summer,Moscow,RUS,BEL,19,JUD,Judo,1,3,FALSE
20,1980,Summer,Moscow,RUS,BUL,19,JUD,Judo,2,3,FALSE
20,1980,Summer,Moscow,RUS,CUB,19,JUD,Judo,3,6,FALSE
20,1980,Summer,Moscow,RUS,CZE,19,JUD,Judo,1,1,FALSE
20,1980,Summer,Moscow,RUS,FRA,19,JUD,Judo,4,9,FALSE
20,1980,Summer,Moscow,RUS,GBR,19,JUD,Judo,2,3,FALSE
20,1980,Summer,Moscow,RUS,GDR,19,JUD,Judo,5,7,FALSE
20,1980,Summer,Moscow,RUS,HUN,19,JUD,Judo,2,2,FALSE
20,1980,Summer,Moscow,RUS,ITA,19,JUD,Judo,1,3,FALSE
20,1980,Summer,Moscow,RUS,MGL,19,JUD,Judo,2,3,FALSE
20,1980,Summer,Moscow,RUS,NED,19,JUD,Judo,1,1,FALSE
20,1980,Summer,Moscow,RUS,POL,19,JUD,Judo,1,1,FALSE
20,1980,Summer,Moscow,RUS,SUI,19,JUD,Judo,1,3,FALSE
20,1980,Summer,Moscow,RUS,URS,19,JUD,Judo,5,10,FALSE
20,1980,Summer,Moscow,RUS,YUG,19,JUD,Judo,1,1,FALSE
21,1984,Summer,Los Angeles,USA,AUT,19,JUD,Judo,2,4,FALSE
21,1984,Summer,Los Angeles,USA,BRA,19,JUD,Judo,3,4,FALSE
21,1984,Summer,Los Angeles,USA,CAN,19,JUD,Judo,1,1,FALSE
21,1984,Summer,Los Angeles,USA,EGY,19,JUD,Judo,1,2,FALSE
21,1984,Summer,Los Angeles,USA,FRA,19,JUD,Judo,3,4,FALSE
21,1984,Summer,Los Angeles,USA,FRG,19,JUD,Judo,3,5,FALSE
21,1984,Summer,Los Angeles,USA,GBR,19,JUD,Judo,3,4,FALSE
21,1984,Summer,Los Angeles,USA,ISL,19,JUD,Judo,1,1,FALSE
21,1984,Summer,Los Angeles,USA,ITA,19,JUD,Judo,1,2,FALSE
21,1984,Summer,Los Angeles,USA,JPN,19,JUD,Judo,5,13,FALSE
21,1984,Summer,Los Angeles,USA,KOR,19,JUD,Judo,5,11,FALSE
21,1984,Summer,Los Angeles,USA,ROM,19,JUD,Judo,2,2,FALSE
21,1984,Summer,Los Angeles,USA,USA,19,JUD,Judo,2,3,TRUE
22,1988,Summer,Seoul,KOR,AUT,19,JUD,Judo,1,3,FALSE
22,1988,Summer,Seoul,KOR,BEL,19,JUD,Judo,1,1,FALSE
22,1988,Summer,Seoul,KOR,BRA,19,JUD,Judo,1,3,FALSE
22,1988,Summer,Seoul,KOR,FRA,19,JUD,Judo,2,4,FALSE
22,1988,Summer,Seoul,KOR,FRG,19,JUD,Judo,2,4,FALSE
22,1988,Summer,Seoul,KOR,GBR,19,JUD,Judo,1,1,FALSE
22,1988,Summer,Seoul,KOR,GDR,19,JUD,Judo,3,5,FALSE
22,1988,Summer,Seoul,KOR,JPN,19,JUD,Judo,4,6,FALSE
22,1988,Summer,Seoul,KOR,KOR,19,JUD,Judo,3,7,TRUE
22,1988,Summer,Seoul,KOR,NED,19,JUD,Judo,1,1,FALSE
22,1988,Summer,Seoul,KOR,POL,19,JUD,Judo,2,5,FALSE
22,1988,Summer,Seoul,KOR,URS,19,JUD,Judo,5,6,FALSE
22,1988,Summer,Seoul,KOR,USA,19,JUD,Judo,2,3,FALSE
23,1992,Summer,Barcelona,ESP,BEL,19,JUD,Judo,1,1,FALSE
23,1992,Summer,Barcelona,ESP,CAN,19,JUD,Judo,1,1,FALSE
23,1992,Summer,Barcelona,ESP,CHN,19,JUD,Judo,3,5,FALSE
23,1992,Summer,Barcelona,ESP,CUB,19,JUD,Judo,5,8,FALSE
23,1992,Summer,Barcelona,ESP,ESP,19,JUD,Judo,2,6,TRUE
23,1992,Summer,Barcelona,ESP,FRA,19,JUD,Judo,7,12,FALSE
23,1992,Summer,Barcelona,ESP,GBR,19,JUD,Judo,4,6,FALSE
23,1992,Summer,Barcelona,ESP,GER,19,JUD,Judo,2,2,FALSE
23,1992,Summer,Barcelona,ESP,HUN,19,JUD,Judo,5,11,FALSE
23,1992,Summer,Barcelona,ESP,ISR,19,JUD,Judo,2,3,FALSE
23,1992,Summer,Barcelona,ESP,ITA,19,JUD,Judo,1,2,FALSE
23,1992,Summer,Barcelona,ESP,JAP,19,JUD,Judo,1,2,FALSE
23,1992,Summer,Barcelona,ESP,JPN,19,JUD,Judo,9,17,FALSE
23,1992,Summer,Barcelona,ESP,KOR,19,JUD,Judo,4,7,FALSE
